timestamp, system, entity , value (psu)
1625582046.990, lauv-roald, SmartX, 27.642
1625582047.490, lauv-roald, SmartX, 27.515
1625582047.990, lauv-roald, SmartX, 27.298
1625582048.490, lauv-roald, SmartX, 27.125
1625582048.990, lauv-roald, SmartX, 26.893
1625582049.490, lauv-roald, SmartX, 26.725
1625582049.990, lauv-roald, SmartX, 26.544
1625582050.490, lauv-roald, SmartX, 26.428
1625582050.990, lauv-roald, SmartX, 26.410
1625582051.490, lauv-roald, SmartX, 26.419
1625582051.990, lauv-roald, SmartX, 26.446
1625582052.490, lauv-roald, SmartX, 26.409
1625582052.990, lauv-roald, SmartX, 26.274
1625582053.490, lauv-roald, SmartX, 26.160
1625582053.990, lauv-roald, SmartX, 26.052
1625582054.490, lauv-roald, SmartX, 25.981
1625582054.990, lauv-roald, SmartX, 25.868
1625582055.490, lauv-roald, SmartX, 25.826
1625582055.990, lauv-roald, SmartX, 25.792
1625582056.490, lauv-roald, SmartX, 25.832
1625582056.990, lauv-roald, SmartX, 25.857
1625582057.490, lauv-roald, SmartX, 25.848
1625582057.990, lauv-roald, SmartX, 25.860
1625582058.490, lauv-roald, SmartX, 25.895
1625582058.990, lauv-roald, SmartX, 25.914
1625582059.490, lauv-roald, SmartX, 25.924
1625582059.990, lauv-roald, SmartX, 25.917
1625582060.490, lauv-roald, SmartX, 25.936
1625582060.990, lauv-roald, SmartX, 25.924
1625582061.490, lauv-roald, SmartX, 25.920
1625582061.989, lauv-roald, SmartX, 25.870
1625582062.489, lauv-roald, SmartX, 25.836
1625582062.989, lauv-roald, SmartX, 25.787
1625582063.489, lauv-roald, SmartX, 25.755
1625582063.990, lauv-roald, SmartX, 25.887
1625582064.489, lauv-roald, SmartX, 25.855
1625582064.989, lauv-roald, SmartX, 25.804
1625582065.489, lauv-roald, SmartX, 25.756
1625582065.990, lauv-roald, SmartX, 25.670
1625582066.489, lauv-roald, SmartX, 25.642
1625582066.989, lauv-roald, SmartX, 25.639
1625582067.489, lauv-roald, SmartX, 25.690
1625582067.989, lauv-roald, SmartX, 25.712
1625582068.489, lauv-roald, SmartX, 25.778
1625582068.989, lauv-roald, SmartX, 25.869
1625582069.489, lauv-roald, SmartX, 25.970
1625582069.989, lauv-roald, SmartX, 25.982
1625582070.489, lauv-roald, SmartX, 25.979
1625582070.989, lauv-roald, SmartX, 25.958
1625582071.489, lauv-roald, SmartX, 25.927
1625582071.989, lauv-roald, SmartX, 25.908
1625582072.489, lauv-roald, SmartX, 25.901
1625582072.989, lauv-roald, SmartX, 25.901
1625582073.489, lauv-roald, SmartX, 25.959
1625582073.989, lauv-roald, SmartX, 26.001
1625582074.489, lauv-roald, SmartX, 26.027
1625582074.989, lauv-roald, SmartX, 26.015
1625582075.489, lauv-roald, SmartX, 25.974
1625582075.989, lauv-roald, SmartX, 25.957
1625582076.489, lauv-roald, SmartX, 25.901
1625582076.989, lauv-roald, SmartX, 25.914
1625582077.489, lauv-roald, SmartX, 25.882
1625582077.989, lauv-roald, SmartX, 25.848
1625582078.488, lauv-roald, SmartX, 25.860
1625582078.989, lauv-roald, SmartX, 25.873
1625582079.488, lauv-roald, SmartX, 25.900
1625582079.988, lauv-roald, SmartX, 26.063
1625582080.488, lauv-roald, SmartX, 26.124
1625582080.988, lauv-roald, SmartX, 26.210
1625582081.488, lauv-roald, SmartX, 26.200
1625582081.988, lauv-roald, SmartX, 26.302
1625582082.488, lauv-roald, SmartX, 26.647
1625582082.988, lauv-roald, SmartX, 26.653
1625582083.488, lauv-roald, SmartX, 26.674
1625582083.988, lauv-roald, SmartX, 26.677
1625582084.488, lauv-roald, SmartX, 26.484
1625582084.988, lauv-roald, SmartX, 26.704
1625582085.488, lauv-roald, SmartX, 26.764
1625582085.988, lauv-roald, SmartX, 26.824
1625582086.488, lauv-roald, SmartX, 26.754
1625582086.988, lauv-roald, SmartX, 26.743
1625582087.488, lauv-roald, SmartX, 26.695
1625582087.988, lauv-roald, SmartX, 26.576
1625582088.488, lauv-roald, SmartX, 26.607
1625582088.988, lauv-roald, SmartX, 26.910
1625582089.488, lauv-roald, SmartX, 27.050
1625582089.988, lauv-roald, SmartX, 27.101
1625582090.488, lauv-roald, SmartX, 27.112
1625582090.987, lauv-roald, SmartX, 27.127
1625582091.488, lauv-roald, SmartX, 27.100
1625582091.988, lauv-roald, SmartX, 27.075
1625582092.488, lauv-roald, SmartX, 27.128
1625582092.987, lauv-roald, SmartX, 27.133
1625582093.487, lauv-roald, SmartX, 27.122
1625582093.987, lauv-roald, SmartX, 27.143
1625582094.487, lauv-roald, SmartX, 27.125
1625582094.987, lauv-roald, SmartX, 27.056
1625582095.487, lauv-roald, SmartX, 26.996
1625582095.987, lauv-roald, SmartX, 26.961
1625582096.487, lauv-roald, SmartX, 26.986
1625582096.987, lauv-roald, SmartX, 27.066
1625582097.487, lauv-roald, SmartX, 27.061
1625582097.987, lauv-roald, SmartX, 27.084
1625582098.487, lauv-roald, SmartX, 27.085
1625582098.987, lauv-roald, SmartX, 27.075
1625582099.487, lauv-roald, SmartX, 27.031
1625582099.987, lauv-roald, SmartX, 26.993
1625582100.487, lauv-roald, SmartX, 26.992
1625582100.987, lauv-roald, SmartX, 27.068
1625582101.487, lauv-roald, SmartX, 27.091
1625582101.987, lauv-roald, SmartX, 27.054
1625582102.487, lauv-roald, SmartX, 27.055
1625582102.987, lauv-roald, SmartX, 27.031
1625582103.487, lauv-roald, SmartX, 27.019
1625582103.987, lauv-roald, SmartX, 27.041
1625582104.487, lauv-roald, SmartX, 27.038
1625582104.987, lauv-roald, SmartX, 27.028
1625582105.487, lauv-roald, SmartX, 27.003
1625582105.987, lauv-roald, SmartX, 26.984
1625582106.487, lauv-roald, SmartX, 26.988
1625582106.987, lauv-roald, SmartX, 27.002
1625582107.487, lauv-roald, SmartX, 27.006
1625582107.988, lauv-roald, SmartX, 26.989
1625582108.487, lauv-roald, SmartX, 26.982
1625582108.986, lauv-roald, SmartX, 26.976
1625582109.486, lauv-roald, SmartX, 26.986
1625582109.987, lauv-roald, SmartX, 26.990
1625582110.486, lauv-roald, SmartX, 27.001
1625582110.986, lauv-roald, SmartX, 27.007
1625582111.486, lauv-roald, SmartX, 27.003
1625582111.986, lauv-roald, SmartX, 27.014
1625582112.486, lauv-roald, SmartX, 27.025
1625582112.986, lauv-roald, SmartX, 27.029
1625582113.486, lauv-roald, SmartX, 27.035
1625582113.986, lauv-roald, SmartX, 27.034
1625582114.486, lauv-roald, SmartX, 27.032
1625582114.986, lauv-roald, SmartX, 27.021
1625582115.486, lauv-roald, SmartX, 27.031
1625582115.986, lauv-roald, SmartX, 27.046
1625582116.486, lauv-roald, SmartX, 27.062
1625582116.986, lauv-roald, SmartX, 27.071
1625582117.486, lauv-roald, SmartX, 27.088
1625582117.986, lauv-roald, SmartX, 27.093
1625582118.486, lauv-roald, SmartX, 27.114
1625582118.986, lauv-roald, SmartX, 27.106
1625582119.486, lauv-roald, SmartX, 27.110
1625582119.986, lauv-roald, SmartX, 27.104
1625582120.485, lauv-roald, SmartX, 27.101
1625582120.986, lauv-roald, SmartX, 27.118
1625582121.486, lauv-roald, SmartX, 27.108
1625582121.986, lauv-roald, SmartX, 27.099
1625582122.485, lauv-roald, SmartX, 27.095
1625582122.987, lauv-roald, SmartX, 27.083
1625582123.486, lauv-roald, SmartX, 27.084
1625582123.987, lauv-roald, SmartX, 27.085
1625582124.487, lauv-roald, SmartX, 27.118
1625582124.986, lauv-roald, SmartX, 27.174
1625582125.485, lauv-roald, SmartX, 27.229
1625582125.986, lauv-roald, SmartX, 27.307
1625582126.485, lauv-roald, SmartX, 27.356
1625582126.985, lauv-roald, SmartX, 27.401
1625582127.485, lauv-roald, SmartX, 27.444
1625582127.985, lauv-roald, SmartX, 27.459
1625582128.485, lauv-roald, SmartX, 27.468
1625582128.985, lauv-roald, SmartX, 27.480
1625582129.485, lauv-roald, SmartX, 27.487
1625582129.985, lauv-roald, SmartX, 27.486
1625582130.486, lauv-roald, SmartX, 27.497
1625582130.985, lauv-roald, SmartX, 27.496
1625582131.485, lauv-roald, SmartX, 27.504
1625582131.985, lauv-roald, SmartX, 27.505
1625582132.486, lauv-roald, SmartX, 27.524
1625582132.986, lauv-roald, SmartX, 27.541
1625582133.485, lauv-roald, SmartX, 27.592
1625582133.985, lauv-roald, SmartX, 27.623
1625582134.485, lauv-roald, SmartX, 27.647
1625582134.985, lauv-roald, SmartX, 27.640
1625582135.485, lauv-roald, SmartX, 27.663
1625582135.985, lauv-roald, SmartX, 27.663
1625582136.485, lauv-roald, SmartX, 27.677
1625582136.985, lauv-roald, SmartX, 27.637
1625582137.484, lauv-roald, SmartX, 27.588
1625582137.984, lauv-roald, SmartX, 27.579
1625582138.484, lauv-roald, SmartX, 27.560
1625582138.985, lauv-roald, SmartX, 27.573
1625582139.484, lauv-roald, SmartX, 27.547
1625582139.985, lauv-roald, SmartX, 27.537
1625582140.484, lauv-roald, SmartX, 27.527
1625582140.985, lauv-roald, SmartX, 27.514
1625582141.484, lauv-roald, SmartX, 27.511
1625582141.984, lauv-roald, SmartX, 27.504
1625582142.484, lauv-roald, SmartX, 27.507
1625582142.984, lauv-roald, SmartX, 27.500
1625582143.484, lauv-roald, SmartX, 27.502
1625582143.984, lauv-roald, SmartX, 27.505
1625582144.484, lauv-roald, SmartX, 27.508
1625582144.984, lauv-roald, SmartX, 27.505
1625582145.484, lauv-roald, SmartX, 27.507
1625582145.984, lauv-roald, SmartX, 27.506
1625582146.484, lauv-roald, SmartX, 27.506
1625582146.984, lauv-roald, SmartX, 27.510
1625582147.484, lauv-roald, SmartX, 27.514
1625582147.984, lauv-roald, SmartX, 27.513
1625582148.484, lauv-roald, SmartX, 27.519
1625582148.984, lauv-roald, SmartX, 27.520
1625582149.484, lauv-roald, SmartX, 27.525
1625582149.984, lauv-roald, SmartX, 27.530
1625582150.483, lauv-roald, SmartX, 27.531
1625582150.983, lauv-roald, SmartX, 27.528
1625582151.484, lauv-roald, SmartX, 27.531
1625582151.983, lauv-roald, SmartX, 27.536
1625582152.483, lauv-roald, SmartX, 27.529
1625582152.985, lauv-roald, SmartX, 27.531
1625582153.483, lauv-roald, SmartX, 27.567
1625582153.983, lauv-roald, SmartX, 27.588
1625582154.483, lauv-roald, SmartX, 27.612
1625582154.983, lauv-roald, SmartX, 27.598
1625582155.484, lauv-roald, SmartX, 27.575
1625582155.983, lauv-roald, SmartX, 27.565
1625582156.485, lauv-roald, SmartX, 27.609
1625582156.984, lauv-roald, SmartX, 27.619
1625582157.485, lauv-roald, SmartX, 27.653
1625582157.984, lauv-roald, SmartX, 27.640
1625582158.483, lauv-roald, SmartX, 27.644
1625582158.983, lauv-roald, SmartX, 27.689
1625582159.483, lauv-roald, SmartX, 27.678
1625582159.983, lauv-roald, SmartX, 27.666
1625582160.483, lauv-roald, SmartX, 27.629
1625582160.983, lauv-roald, SmartX, 27.594
1625582161.483, lauv-roald, SmartX, 27.577
1625582161.984, lauv-roald, SmartX, 27.564
1625582162.483, lauv-roald, SmartX, 27.563
1625582162.984, lauv-roald, SmartX, 27.555
1625582163.482, lauv-roald, SmartX, 27.557
1625582163.983, lauv-roald, SmartX, 27.542
1625582164.483, lauv-roald, SmartX, 27.513
1625582164.982, lauv-roald, SmartX, 27.482
1625582165.482, lauv-roald, SmartX, 27.424
1625582165.983, lauv-roald, SmartX, 27.383
1625582166.482, lauv-roald, SmartX, 27.373
1625582166.983, lauv-roald, SmartX, 27.359
1625582167.483, lauv-roald, SmartX, 27.338
1625582167.982, lauv-roald, SmartX, 27.335
1625582168.482, lauv-roald, SmartX, 27.307
1625582168.982, lauv-roald, SmartX, 27.301
1625582169.482, lauv-roald, SmartX, 27.293
1625582169.982, lauv-roald, SmartX, 27.278
1625582170.482, lauv-roald, SmartX, 27.269
1625582170.982, lauv-roald, SmartX, 27.264
1625582171.482, lauv-roald, SmartX, 27.259
1625582171.982, lauv-roald, SmartX, 27.253
1625582172.484, lauv-roald, SmartX, 27.260
1625582172.982, lauv-roald, SmartX, 27.249
1625582173.482, lauv-roald, SmartX, 27.246
1625582173.982, lauv-roald, SmartX, 27.242
1625582174.482, lauv-roald, SmartX, 27.242
1625582174.982, lauv-roald, SmartX, 27.239
1625582175.482, lauv-roald, SmartX, 27.239
1625582175.982, lauv-roald, SmartX, 27.239
1625582176.482, lauv-roald, SmartX, 27.244
1625582176.982, lauv-roald, SmartX, 27.246
1625582177.482, lauv-roald, SmartX, 27.245
1625582177.982, lauv-roald, SmartX, 27.243
1625582178.482, lauv-roald, SmartX, 27.244
1625582178.981, lauv-roald, SmartX, 27.240
1625582179.482, lauv-roald, SmartX, 27.252
1625582179.982, lauv-roald, SmartX, 27.248
1625582180.482, lauv-roald, SmartX, 27.252
1625582180.982, lauv-roald, SmartX, 27.253
1625582181.482, lauv-roald, SmartX, 27.262
1625582181.983, lauv-roald, SmartX, 27.261
1625582182.481, lauv-roald, SmartX, 27.266
1625582182.981, lauv-roald, SmartX, 27.267
1625582183.481, lauv-roald, SmartX, 27.270
1625582183.981, lauv-roald, SmartX, 27.269
1625582184.481, lauv-roald, SmartX, 27.273
1625582184.981, lauv-roald, SmartX, 27.274
1625582185.481, lauv-roald, SmartX, 27.280
1625582185.981, lauv-roald, SmartX, 27.278
1625582186.481, lauv-roald, SmartX, 27.281
1625582186.981, lauv-roald, SmartX, 27.273
1625582187.481, lauv-roald, SmartX, 27.271
1625582187.981, lauv-roald, SmartX, 27.273
1625582188.482, lauv-roald, SmartX, 27.275
1625582188.981, lauv-roald, SmartX, 27.274
1625582189.481, lauv-roald, SmartX, 27.279
1625582189.981, lauv-roald, SmartX, 27.281
1625582190.481, lauv-roald, SmartX, 27.280
1625582190.981, lauv-roald, SmartX, 27.281
1625582191.481, lauv-roald, SmartX, 27.288
1625582191.981, lauv-roald, SmartX, 27.281
1625582192.481, lauv-roald, SmartX, 27.286
1625582192.981, lauv-roald, SmartX, 27.285
1625582193.481, lauv-roald, SmartX, 27.287
1625582193.981, lauv-roald, SmartX, 27.291
1625582194.480, lauv-roald, SmartX, 27.296
1625582194.981, lauv-roald, SmartX, 27.295
1625582195.481, lauv-roald, SmartX, 27.301
1625582195.980, lauv-roald, SmartX, 27.298
1625582196.480, lauv-roald, SmartX, 27.301
1625582196.980, lauv-roald, SmartX, 27.299
1625582197.480, lauv-roald, SmartX, 27.302
1625582197.980, lauv-roald, SmartX, 27.290
1625582198.480, lauv-roald, SmartX, 27.299
1625582198.980, lauv-roald, SmartX, 27.295
1625582199.480, lauv-roald, SmartX, 27.298
1625582199.980, lauv-roald, SmartX, 27.298
1625582200.480, lauv-roald, SmartX, 27.297
1625582200.980, lauv-roald, SmartX, 27.298
1625582201.480, lauv-roald, SmartX, 27.300
1625582201.980, lauv-roald, SmartX, 27.294
1625582202.480, lauv-roald, SmartX, 27.300
1625582202.980, lauv-roald, SmartX, 27.296
1625582203.480, lauv-roald, SmartX, 27.297
1625582203.980, lauv-roald, SmartX, 27.296
1625582204.480, lauv-roald, SmartX, 27.304
1625582204.980, lauv-roald, SmartX, 27.300
1625582205.480, lauv-roald, SmartX, 27.301
1625582205.980, lauv-roald, SmartX, 27.292
1625582206.480, lauv-roald, SmartX, 27.296
1625582206.980, lauv-roald, SmartX, 27.293
1625582207.480, lauv-roald, SmartX, 27.294
1625582207.980, lauv-roald, SmartX, 27.301
1625582208.480, lauv-roald, SmartX, 27.301
1625582208.980, lauv-roald, SmartX, 27.300
1625582209.480, lauv-roald, SmartX, 27.298
1625582209.980, lauv-roald, SmartX, 27.301
1625582210.480, lauv-roald, SmartX, 27.303
1625582210.980, lauv-roald, SmartX, 27.301
1625582211.479, lauv-roald, SmartX, 27.302
1625582211.980, lauv-roald, SmartX, 27.301
1625582212.479, lauv-roald, SmartX, 27.309
1625582212.980, lauv-roald, SmartX, 27.310
1625582213.479, lauv-roald, SmartX, 27.323
1625582213.979, lauv-roald, SmartX, 27.312
1625582214.479, lauv-roald, SmartX, 27.305
1625582214.979, lauv-roald, SmartX, 27.305
1625582215.479, lauv-roald, SmartX, 27.309
1625582215.979, lauv-roald, SmartX, 27.301
1625582216.479, lauv-roald, SmartX, 27.294
1625582216.979, lauv-roald, SmartX, 27.305
1625582217.479, lauv-roald, SmartX, 27.302
1625582217.979, lauv-roald, SmartX, 27.298
1625582218.479, lauv-roald, SmartX, 27.321
1625582218.979, lauv-roald, SmartX, 27.325
1625582219.479, lauv-roald, SmartX, 27.333
1625582219.979, lauv-roald, SmartX, 27.334
1625582220.479, lauv-roald, SmartX, 27.338
1625582220.979, lauv-roald, SmartX, 27.335
1625582221.479, lauv-roald, SmartX, 27.331
1625582221.979, lauv-roald, SmartX, 27.335
1625582222.479, lauv-roald, SmartX, 27.336
1625582222.979, lauv-roald, SmartX, 27.334
1625582223.479, lauv-roald, SmartX, 27.332
1625582223.979, lauv-roald, SmartX, 27.314
1625582224.479, lauv-roald, SmartX, 27.323
1625582224.979, lauv-roald, SmartX, 27.337
1625582225.479, lauv-roald, SmartX, 27.338
1625582225.978, lauv-roald, SmartX, 27.332
1625582226.479, lauv-roald, SmartX, 27.335
1625582226.978, lauv-roald, SmartX, 27.337
1625582227.479, lauv-roald, SmartX, 27.342
1625582227.978, lauv-roald, SmartX, 27.337
1625582228.478, lauv-roald, SmartX, 27.343
1625582228.978, lauv-roald, SmartX, 27.337
1625582229.478, lauv-roald, SmartX, 27.346
1625582229.978, lauv-roald, SmartX, 27.351
1625582230.478, lauv-roald, SmartX, 27.352
1625582230.978, lauv-roald, SmartX, 27.355
1625582231.478, lauv-roald, SmartX, 27.353
1625582231.978, lauv-roald, SmartX, 27.348
1625582232.478, lauv-roald, SmartX, 27.355
1625582232.978, lauv-roald, SmartX, 27.351
1625582233.478, lauv-roald, SmartX, 27.359
1625582233.978, lauv-roald, SmartX, 27.353
1625582234.478, lauv-roald, SmartX, 27.343
1625582234.978, lauv-roald, SmartX, 27.353
1625582235.478, lauv-roald, SmartX, 27.351
1625582235.978, lauv-roald, SmartX, 27.349
1625582236.478, lauv-roald, SmartX, 27.351
1625582236.978, lauv-roald, SmartX, 27.354
1625582237.478, lauv-roald, SmartX, 27.358
1625582237.978, lauv-roald, SmartX, 27.360
1625582238.478, lauv-roald, SmartX, 27.361
1625582238.978, lauv-roald, SmartX, 27.357
1625582239.478, lauv-roald, SmartX, 27.360
1625582239.978, lauv-roald, SmartX, 27.362
1625582240.477, lauv-roald, SmartX, 27.361
1625582240.978, lauv-roald, SmartX, 27.359
1625582241.477, lauv-roald, SmartX, 27.278
1625582241.978, lauv-roald, SmartX, 27.364
1625582242.477, lauv-roald, SmartX, 27.360
1625582242.977, lauv-roald, SmartX, 27.361
1625582243.477, lauv-roald, SmartX, 27.359
1625582243.978, lauv-roald, SmartX, 27.358
1625582244.477, lauv-roald, SmartX, 27.357
1625582244.977, lauv-roald, SmartX, 27.360
1625582245.477, lauv-roald, SmartX, 27.360
1625582245.977, lauv-roald, SmartX, 27.356
1625582246.477, lauv-roald, SmartX, 27.356
1625582246.977, lauv-roald, SmartX, 27.356
1625582247.477, lauv-roald, SmartX, 27.357
1625582247.977, lauv-roald, SmartX, 27.354
1625582248.477, lauv-roald, SmartX, 27.359
1625582248.978, lauv-roald, SmartX, 27.351
1625582249.477, lauv-roald, SmartX, 27.356
1625582249.977, lauv-roald, SmartX, 27.348
1625582250.477, lauv-roald, SmartX, 27.347
1625582250.977, lauv-roald, SmartX, 27.337
1625582251.477, lauv-roald, SmartX, 27.349
1625582251.977, lauv-roald, SmartX, 27.344
1625582252.477, lauv-roald, SmartX, 27.350
1625582252.977, lauv-roald, SmartX, 27.347
1625582253.476, lauv-roald, SmartX, 27.349
1625582253.977, lauv-roald, SmartX, 27.345
1625582254.477, lauv-roald, SmartX, 27.344
1625582254.976, lauv-roald, SmartX, 27.345
1625582255.476, lauv-roald, SmartX, 27.344
1625582255.977, lauv-roald, SmartX, 27.341
1625582256.476, lauv-roald, SmartX, 27.342
1625582256.976, lauv-roald, SmartX, 27.339
1625582257.476, lauv-roald, SmartX, 27.338
1625582257.977, lauv-roald, SmartX, 27.338
1625582258.476, lauv-roald, SmartX, 27.336
1625582258.976, lauv-roald, SmartX, 27.333
1625582259.476, lauv-roald, SmartX, 27.335
1625582259.976, lauv-roald, SmartX, 27.336
1625582260.476, lauv-roald, SmartX, 27.334
1625582260.976, lauv-roald, SmartX, 27.331
1625582261.476, lauv-roald, SmartX, 27.334
1625582261.976, lauv-roald, SmartX, 27.330
1625582262.476, lauv-roald, SmartX, 27.332
1625582262.976, lauv-roald, SmartX, 27.329
1625582263.476, lauv-roald, SmartX, 27.328
1625582263.976, lauv-roald, SmartX, 27.327
1625582264.476, lauv-roald, SmartX, 27.327
1625582264.976, lauv-roald, SmartX, 27.322
1625582265.476, lauv-roald, SmartX, 27.317
1625582265.976, lauv-roald, SmartX, 27.320
1625582266.476, lauv-roald, SmartX, 27.317
1625582266.976, lauv-roald, SmartX, 27.323
1625582267.476, lauv-roald, SmartX, 27.324
1625582267.976, lauv-roald, SmartX, 27.318
1625582268.476, lauv-roald, SmartX, 27.316
1625582268.975, lauv-roald, SmartX, 27.312
1625582269.476, lauv-roald, SmartX, 27.316
1625582269.975, lauv-roald, SmartX, 27.315
1625582270.476, lauv-roald, SmartX, 27.308
1625582270.975, lauv-roald, SmartX, 27.310
1625582271.475, lauv-roald, SmartX, 27.308
1625582271.975, lauv-roald, SmartX, 27.302
1625582272.475, lauv-roald, SmartX, 27.306
1625582272.975, lauv-roald, SmartX, 27.308
1625582273.475, lauv-roald, SmartX, 27.308
1625582273.977, lauv-roald, SmartX, 27.310
1625582274.475, lauv-roald, SmartX, 27.311
1625582274.975, lauv-roald, SmartX, 27.307
1625582275.475, lauv-roald, SmartX, 27.307
1625582275.975, lauv-roald, SmartX, 27.305
1625582276.475, lauv-roald, SmartX, 27.305
1625582276.975, lauv-roald, SmartX, 27.304
1625582277.475, lauv-roald, SmartX, 27.302
1625582277.975, lauv-roald, SmartX, 27.297
1625582278.475, lauv-roald, SmartX, 27.298
1625582278.975, lauv-roald, SmartX, 27.299
1625582279.475, lauv-roald, SmartX, 27.295
1625582279.975, lauv-roald, SmartX, 27.293
1625582280.475, lauv-roald, SmartX, 27.294
1625582280.975, lauv-roald, SmartX, 27.294
1625582281.475, lauv-roald, SmartX, 27.290
1625582281.975, lauv-roald, SmartX, 27.288
1625582282.474, lauv-roald, SmartX, 27.286
1625582282.975, lauv-roald, SmartX, 27.286
1625582283.475, lauv-roald, SmartX, 27.290
1625582283.975, lauv-roald, SmartX, 27.286
1625582284.474, lauv-roald, SmartX, 27.285
1625582284.974, lauv-roald, SmartX, 27.281
1625582285.474, lauv-roald, SmartX, 27.284
1625582285.974, lauv-roald, SmartX, 27.283
1625582286.474, lauv-roald, SmartX, 27.284
1625582286.974, lauv-roald, SmartX, 27.278
1625582287.474, lauv-roald, SmartX, 27.279
1625582287.974, lauv-roald, SmartX, 27.272
1625582288.474, lauv-roald, SmartX, 27.273
1625582288.974, lauv-roald, SmartX, 27.271
1625582289.474, lauv-roald, SmartX, 27.278
1625582289.974, lauv-roald, SmartX, 27.272
1625582290.474, lauv-roald, SmartX, 27.269
1625582290.974, lauv-roald, SmartX, 27.264
1625582291.474, lauv-roald, SmartX, 27.264
1625582291.974, lauv-roald, SmartX, 27.263
1625582292.474, lauv-roald, SmartX, 27.263
1625582292.974, lauv-roald, SmartX, 27.260
1625582293.474, lauv-roald, SmartX, 27.263
1625582293.974, lauv-roald, SmartX, 27.261
1625582294.474, lauv-roald, SmartX, 27.257
1625582294.974, lauv-roald, SmartX, 27.256
1625582295.474, lauv-roald, SmartX, 27.259
1625582295.974, lauv-roald, SmartX, 27.255
1625582296.474, lauv-roald, SmartX, 27.258
1625582296.974, lauv-roald, SmartX, 27.257
1625582297.474, lauv-roald, SmartX, 27.263
1625582297.974, lauv-roald, SmartX, 27.262
1625582298.474, lauv-roald, SmartX, 27.263
1625582298.974, lauv-roald, SmartX, 27.260
1625582299.473, lauv-roald, SmartX, 27.259
1625582299.975, lauv-roald, SmartX, 27.254
1625582300.474, lauv-roald, SmartX, 27.251
1625582300.973, lauv-roald, SmartX, 27.247
1625582301.473, lauv-roald, SmartX, 27.249
1625582301.973, lauv-roald, SmartX, 27.246
1625582302.473, lauv-roald, SmartX, 27.248
1625582302.973, lauv-roald, SmartX, 27.239
1625582303.473, lauv-roald, SmartX, 27.238
1625582303.973, lauv-roald, SmartX, 27.234
1625582304.473, lauv-roald, SmartX, 27.232
1625582304.973, lauv-roald, SmartX, 27.233
1625582305.473, lauv-roald, SmartX, 27.234
1625582305.973, lauv-roald, SmartX, 27.227
1625582306.473, lauv-roald, SmartX, 27.228
1625582306.973, lauv-roald, SmartX, 27.222
1625582307.473, lauv-roald, SmartX, 27.220
1625582307.973, lauv-roald, SmartX, 27.217
1625582308.473, lauv-roald, SmartX, 27.221
1625582308.973, lauv-roald, SmartX, 27.219
1625582309.473, lauv-roald, SmartX, 27.216
1625582309.973, lauv-roald, SmartX, 27.213
1625582310.473, lauv-roald, SmartX, 27.213
1625582310.973, lauv-roald, SmartX, 27.207
1625582311.473, lauv-roald, SmartX, 27.207
1625582311.973, lauv-roald, SmartX, 27.203
1625582312.473, lauv-roald, SmartX, 27.203
1625582312.973, lauv-roald, SmartX, 27.200
1625582313.473, lauv-roald, SmartX, 27.201
1625582313.973, lauv-roald, SmartX, 27.199
1625582314.473, lauv-roald, SmartX, 27.200
1625582314.973, lauv-roald, SmartX, 27.199
1625582315.473, lauv-roald, SmartX, 27.196
1625582315.972, lauv-roald, SmartX, 27.195
1625582316.472, lauv-roald, SmartX, 27.198
1625582316.972, lauv-roald, SmartX, 27.198
1625582317.472, lauv-roald, SmartX, 27.200
1625582317.972, lauv-roald, SmartX, 27.185
1625582318.472, lauv-roald, SmartX, 27.180
1625582318.973, lauv-roald, SmartX, 27.171
1625582319.472, lauv-roald, SmartX, 27.170
1625582319.972, lauv-roald, SmartX, 27.169
1625582320.472, lauv-roald, SmartX, 27.166
1625582320.972, lauv-roald, SmartX, 27.162
1625582321.472, lauv-roald, SmartX, 27.163
1625582321.972, lauv-roald, SmartX, 27.160
1625582322.472, lauv-roald, SmartX, 27.161
1625582322.972, lauv-roald, SmartX, 27.144
1625582323.472, lauv-roald, SmartX, 27.143
1625582323.972, lauv-roald, SmartX, 27.141
1625582324.472, lauv-roald, SmartX, 27.139
1625582324.972, lauv-roald, SmartX, 27.136
1625582325.472, lauv-roald, SmartX, 27.140
1625582325.972, lauv-roald, SmartX, 27.133
1625582326.472, lauv-roald, SmartX, 27.136
1625582326.972, lauv-roald, SmartX, 27.134
1625582327.472, lauv-roald, SmartX, 27.135
1625582327.972, lauv-roald, SmartX, 27.129
1625582328.473, lauv-roald, SmartX, 27.128
1625582328.973, lauv-roald, SmartX, 27.120
1625582329.472, lauv-roald, SmartX, 27.119
1625582329.971, lauv-roald, SmartX, 27.114
1625582330.472, lauv-roald, SmartX, 27.109
1625582330.971, lauv-roald, SmartX, 27.109
1625582331.471, lauv-roald, SmartX, 27.108
1625582331.972, lauv-roald, SmartX, 27.104
1625582332.471, lauv-roald, SmartX, 27.109
1625582332.971, lauv-roald, SmartX, 27.106
1625582333.471, lauv-roald, SmartX, 27.106
1625582333.972, lauv-roald, SmartX, 27.101
1625582334.471, lauv-roald, SmartX, 27.104
1625582334.971, lauv-roald, SmartX, 27.098
1625582335.471, lauv-roald, SmartX, 27.100
1625582335.971, lauv-roald, SmartX, 27.095
1625582336.471, lauv-roald, SmartX, 27.095
1625582336.971, lauv-roald, SmartX, 27.092
1625582337.471, lauv-roald, SmartX, 27.087
