timestamp, system, entity , validity (enumerated), location, beam_config, value (m)
1625581515.352, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.766
1625581515.552, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.076
1625581515.552, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.895
1625581515.552, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.202
1625581515.552, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.997
1625581515.552, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.792
1625581515.752, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.026
1625581515.752, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.946
1625581515.752, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.663
1625581515.752, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.895
1625581515.752, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.882
1625581516.152, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.667
1625581516.152, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.252
1625581516.152, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.917
1625581516.152, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.639
1625581516.152, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.869
1625581516.348, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.719
1625581516.348, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.202
1625581516.348, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.970
1625581516.348, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.589
1625581516.348, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.870
1625581516.555, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.401
1625581516.555, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.396
1625581516.555, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.345
1625581516.555, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.435
1625581516.555, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.644
1625581516.950, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.412
1625581516.950, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.021
1625581516.950, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.481
1625581516.950, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.231
1625581516.950, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.036
1625581517.152, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.156
1625581517.152, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.867
1625581517.152, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.214
1625581517.152, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.179
1625581517.152, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.854
1625581517.356, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.157
1625581517.356, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.971
1625581517.356, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.789
1625581517.356, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.231
1625581517.356, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.037
1625581517.753, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.106
1625581517.753, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.868
1625581517.753, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.045
1625581517.753, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.180
1625581517.753, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.050
1625581517.954, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.055
1625581517.954, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.227
1625581517.954, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.096
1625581517.954, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.925
1625581517.954, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.076
1625581518.151, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 43.901
1625581518.151, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.277
1625581518.151, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.045
1625581518.151, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.924
1625581518.151, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.037
1625581518.554, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 43.851
1625581518.554, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.994
1625581518.554, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.403
1625581518.554, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.771
1625581518.554, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.255
1625581518.754, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 43.851
1625581518.754, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.046
1625581518.754, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.558
1625581518.754, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.772
1625581518.754, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.307
1625581518.952, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 43.902
1625581518.952, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.995
1625581518.952, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.018
1625581518.952, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.516
1625581518.952, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.358
1625581519.353, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 43.635
1625581519.353, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.353
1625581519.353, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.864
1625581519.353, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.823
1625581519.353, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.419
1625581519.554, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 43.596
1625581519.554, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.200
1625581519.554, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.865
1625581519.554, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.619
1625581519.554, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.320
1625581519.751, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 43.749
1625581519.751, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.047
1625581519.751, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.712
1625581519.751, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.773
1625581519.751, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.320
1625581520.154, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 43.737
1625581520.154, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.318
1625581520.154, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.574
1625581520.154, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.721
1625581520.154, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.838
1625581520.354, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 43.892
1625581520.354, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.320
1625581520.354, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.575
1625581520.354, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.773
1625581520.354, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.890
1625581520.555, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.045
1625581520.555, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.370
1625581520.555, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.575
1625581520.555, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.926
1625581520.555, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.979
1625581520.952, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.466
1625581520.952, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.331
1625581520.952, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.075
1625581520.952, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.182
1625581520.952, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.014
1625581521.152, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.568
1625581521.152, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.177
1625581521.152, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.279
1625581521.152, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.926
1625581521.152, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.988
1625581521.351, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.518
1625581521.351, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.127
1625581521.351, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.717
1625581521.351, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.927
1625581521.351, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.822
1625581521.748, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.773
1625581521.748, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.768
1625581521.748, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.922
1625581521.748, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.234
1625581521.748, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.924
1625581521.953, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.927
1625581521.953, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.667
1625581521.953, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.155
1625581521.953, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.183
1625581521.953, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.733
1625581522.152, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.029
1625581522.152, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.461
1625581522.152, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.154
1625581522.152, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.438
1625581522.152, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.771
1625581522.552, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.029
1625581522.552, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.052
1625581522.552, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.103
1625581522.552, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.848
1625581522.552, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.758
1625581522.752, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.643
1625581522.752, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.746
1625581522.752, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.746
1625581522.752, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.053
1625581522.752, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.797
1625581522.953, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.541
1625581522.953, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.746
1625581522.953, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.746
1625581522.953, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.206
1625581522.953, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.810
1625581523.354, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.541
1625581523.354, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.695
1625581523.354, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.002
1625581523.354, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.309
1625581523.354, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.886
1625581523.552, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.388
1625581523.552, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.695
1625581523.552, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.797
1625581523.552, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.360
1625581523.552, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.810
1625581523.752, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.131
1625581523.752, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.643
1625581523.752, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.206
1625581523.752, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.359
1625581523.752, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.835
1625581524.151, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.926
1625581524.151, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.000
1625581524.151, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.512
1625581524.151, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.205
1625581524.151, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.911
1625581524.349, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.876
1625581524.349, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.104
1625581524.349, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.615
1625581524.349, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.001
1625581524.349, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.899
1625581524.553, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.825
1625581524.553, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.155
1625581524.553, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.769
1625581524.553, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.001
1625581524.553, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.938
1625581524.951, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.671
1625581524.951, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.666
1625581524.951, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.025
1625581524.951, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.592
1625581524.951, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 45.989
1625581525.152, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.416
1625581525.152, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.923
1625581525.152, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.588
1625581525.152, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.746
1625581525.152, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.168
1625581525.351, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.467
1625581525.351, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.128
1625581525.351, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.793
1625581525.351, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.849
1625581525.351, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.309
1625581525.749, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.160
1625581525.749, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.025
1625581525.749, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.151
1625581525.749, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.593
1625581525.749, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.232
1625581525.952, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.212
1625581525.952, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.435
1625581525.952, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.577
1625581525.952, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.593
1625581525.952, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.204
1625581526.152, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.160
1625581526.152, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.997
1625581526.152, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.202
1625581526.152, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.541
1625581526.152, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 46.475
1625581526.552, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 43.956
